Tweet Datetime,Tweet Id,Twitter Name,Twitter @ Name,Twitter User Bio,Twitter User Followers,Twitter User Total Tweets,Tweet Text,Location,Retweets,Favorites,Language,Source
1/8/2021 2:25,1.34737E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,"RT @Pitt_FB: The @BurlsworthTrust Trophy winner recognized on the #CFBAwards ?? 

Congrats, Jimmy Morrissey!

#H2P https://t.co/XR099Q4e5p",,42,0,en,Twitter for iPhone
1/7/2021 16:40,1.34722E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,RT @steelers: Statement from #Steelers Spokesman Burt Lauten: https://t.co/DoaVR7DkX8,,207,0,en,Twitter for iPhone
1/6/2021 20:08,1.34691E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,RT @SteelersCR: The @steelers have announced a donation to @412FoodRescue from @_TJWatt with a matching contribution by the team as part of…,,33,0,en,Twitter for iPhone
1/6/2021 20:07,1.34691E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,RT @steelers: .@_BigBen7 on how helpful it was to get rest last week: https://t.co/I20JWIzMLS,,48,0,en,Twitter for iPhone
1/5/2021 1:05,1.34626E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,RT @steelers: Our 2021 opponents ??,,288,0,en,Twitter for iPhone
1/4/2021 2:22,1.34592E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,@steelers @_TJWatt @OurFordStore OH MOMMA,"Pittsburgh, PA",14,318,en,Twitter for iPhone
1/4/2021 2:21,1.34592E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,?? https://t.co/6IFVeaEOwV,"Pittsburgh, PA",25,453,und,Twitter for iPhone
12/31/2020 23:44,1.34479E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,"Here is to new beginnings and a year full of WINS! ??

We can't wait to have you all back for a packed house in 2021.

#HappyNewYear from your friends at Heinz Field ?? https://t.co/1OKKw0qq0o",,32,331,en,Twitter Web App
12/31/2020 23:25,1.34479E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,"RT @steelers: RT to bless your followers’ timelines with this @_TJWatt sack reel ??

#DPOY | @NFLResearch | #PITvsCLE: Sunday at 1 pm on CBS…",,1603,0,en,Twitter for iPhone
12/27/2020 21:23,1.34331E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,@steelers It’s so.... beautiful ??,"Pittsburgh, PA",16,439,en,Twitter for iPhone
12/27/2020 21:13,1.3433E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,Heinz Field in January just hits different. ?? https://t.co/hY8B0h78yv,"Pittsburgh, PA",31,355,en,Twitter for iPhone
12/27/2020 21:11,1.3433E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,"Never in doubt. 

Had ‘em right where we wanted ‘em. 

#HereWeGo","Pittsburgh, PA",19,139,en,Twitter for iPhone
12/27/2020 20:47,1.3433E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,https://t.co/BcygxBRh6P https://t.co/nsn13yOcTn,,13,121,und,Twitter Web App
12/27/2020 20:25,1.34329E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,?? https://t.co/DUWt6fnwVg,,5,108,und,Twitter Web App
12/27/2020 20:25,1.34329E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,@steelers @Ebron85 https://t.co/EFEnFxSzm0,,7,136,und,Twitter Web App
12/27/2020 16:57,1.34324E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,"RT @steelers: RT if you're ready for GAME DAY??

@OurFordStore | #HereWeGo https://t.co/DNC25WTPsy",,1010,0,en,Twitter for iPhone
12/27/2020 16:13,1.34323E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,RT @steelers: Home. #HereWeGo https://t.co/sAD9idxE7P,,536,0,en,Twitter for iPhone
12/25/2020 14:05,1.34247E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,"From our family to yours:

Merry Christmas and Happy Holidays! https://t.co/hgSrK37RDu","Pittsburgh, PA",103,1623,en,Twitter for iPhone
12/24/2020 14:14,1.34211E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,"RT @SteelersShop: Stop by the @steelers Pro Shop at Tanger Outlets, Grove City Outlets, or @heinzfield to shop for the #Steelers fans in yo…",,18,0,en,Twitter for iPhone
12/18/2020 16:14,1.33997E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,Juuuuuust a little bit of snow...... https://t.co/9Uupx2EM2w,"Pittsburgh, PA",2,41,en,Twitter for iPhone
12/15/2020 20:32,1.33894E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,"RT @Pitt_FB: 20 years ago today, @LarryFitzgerald committed to Pitt and launched his incredible career in football.

Tomorrow, we sign Clas…",,66,0,en,Twitter for iPhone
12/14/2020 2:28,1.33831E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,RT @steelers: SACKED AND THE NFL RECORD IS OURS!!!,,2535,0,en,Twitter for iPhone
12/10/2020 18:57,1.33711E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,RT @SteelersShop: Come by the new @steelers Pro Shop store located at @heinzfield &amp; shop the perfect gifts for every #Steelers fan!,,6,0,en,Twitter Web App
12/10/2020 15:01,1.33705E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,"RT @steelers: Vance McDonald is our nominee for the #WPMOY Award presented by @Nationwide.

RT &amp; reply with “#WPMOYChallenge + Vance McDona…",,215,0,en,TweetDeck
12/10/2020 13:38,1.33703E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,@SNFonNBC @steelers @_TJWatt https://t.co/gxUqhCEM0x,,0,30,und,Twitter for iPhone
12/9/2020 18:14,1.33674E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,#BestInTheBusiness https://t.co/3NqBfqvvoC,"Pittsburgh, PA",4,75,und,Twitter for iPhone
12/9/2020 2:39,1.3365E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,RT @SteelersCR: Today was the first day of Huddle for the Holidays! The @steelers teamed up with @ConvoyofHope to provide local families wi…,,47,0,en,Twitter for iPhone
12/7/2020 23:49,1.3361E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,RT @steelers: Up at the half. #HereWeGo https://t.co/s7YRuFhX5T,,269,0,en,Twitter for iPhone
12/7/2020 22:23,1.33607E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,"RT @SteelersPRMike: Pittsburgh has registered at least 1.0 sack in 69 consecutive regular-season games, which is tied for the longest strea…",,23,0,en,Twitter for iPhone
12/6/2020 16:15,1.33562E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,?? ?? https://t.co/Ez1YxzKHLl,"Pittsburgh, PA",5,25,und,Twitter for iPhone
12/2/2020 23:59,1.33429E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,"The Pittsburgh @steelers remain undefeated in games at home on Wednesday afternoon. 

The longest such streak in NFL history*.

*(...I think?) https://t.co/sjIYSobTjh","Pittsburgh, PA",52,730,en,Twitter for iPhone
12/2/2020 23:01,1.33427E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,"RT @steelers: .@_BigBen7 ?? @TeamJuJu

?? NBC ??https://t.co/tI5aUTu7te #ProBowlVote https://t.co/LsmMpPRxuX",,486,0,und,Twitter for iPhone
12/2/2020 21:02,1.33424E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,"RT @steelers: Too easy for @joehaden23 ??

?? NBC ??https://t.co/tI5aUTu7te #ProBowlVote https://t.co/WFsFsMKVSX",,872,0,en,Twitter for iPhone
12/2/2020 17:23,1.33419E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,RT @SNFonNBC: ?? WEDNESDAY AFTERNOON FOOTBALL ON NBC https://t.co/x4uf5PxdaB,,504,0,en,Twitter for iPhone
12/2/2020 14:44,1.33415E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,"RT @steelers: It is Wednesday, my dudes ??

#HereWeGo https://t.co/AsZfhT6vgh",,1745,0,en,Twitter for iPhone
12/1/2020 20:12,1.33387E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,"RT @steelers: This will work*

(* might not work)

#HereWeGo https://t.co/dbPC2dlr8z",,1764,0,en,Twitter for iPhone
12/1/2020 16:23,1.33381E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,"RT @steelers: #ProBowl social voting is live ??

Every RT = 1?? vote for the squad ??

@_BigBen7
@ChaseClaypool
@Juiceup__3
@TeamJuJu
@JamesC…",,5948,0,en,Twitter for iPhone
12/1/2020 0:09,1.33356E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,"RT @steelers: Our game against the Ravens has been rescheduled to Wednesday, Dec. 2 at 3:40 pm &amp; will be broadcast nationally on NBC.

Our…",,525,0,en,Twitter for iPhone
11/29/2020 23:24,1.33319E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,RT @Teresa_Varley: 'Every team is going through something. We have to be ready for any situation. Coach (Mike Tomlin) has laid out the plan…,,62,0,en,Twitter for iPhone
11/28/2020 16:24,1.33272E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,"RT @SteelersUnite: Help us celebrate 20 seasons at @heinzfield by sharing your favorite moments using #HeinzFieldMoments!

@UPMC",,23,0,en,Twitter for iPhone
11/27/2020 20:59,1.33243E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,"RT @steelers: Our game against the Baltimore Ravens will now be played on Tuesday, Dec. 1 at 8 p.m. and will be broadcast nationally on NBC…",,528,0,en,Twitter for iPhone
11/25/2020 23:13,1.33174E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,RT @steelers: Statement from #Steelers Spokesman Burt Lauten: https://t.co/6javm4NG1G,,268,0,en,Twitter for iPhone
11/25/2020 18:08,1.33166E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,"RT @steelers: Thursday night's game against the Baltimore Ravens has been moved to Sunday, Nov. 29. Kickoff time &amp; television network are T…",,426,0,en,Twitter for iPhone
11/24/2020 14:38,1.33125E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,RT @steelers: Ready to eat ?? #HereWeGo https://t.co/zm6WGzzxQD,,1076,0,en,TweetDeck
11/23/2020 23:40,1.33102E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,RT @steelers: Statement from #Steelers Spokesman Burt Lauten: https://t.co/VdFpfGZugI,,178,0,en,Twitter for iPhone
11/23/2020 14:35,1.33088E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,"RT @steelers: As of Sunday night, our defense leads the league in interceptions &amp; sacks ?? https://t.co/7nYZP4FqEO",,1023,0,en,Twitter for iPhone
11/23/2020 1:54,1.33069E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,RT @steelers: ??/?? #HereWeGo https://t.co/HGaYLfdDt1,,6291,0,und,Twitter for iPhone
11/22/2020 1:05,1.33032E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,"RT @Pitt_FB: Thanksgiving Checklist ??

?? Tons of Turkey
?? Extra Stuffing
? Victory Lights

#H2P https://t.co/nJ0wHSNuGG",,168,0,en,Twitter for iPhone
11/21/2020 23:50,1.3303E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,?? Sweeeeeeeeet Caroline ??,"Pittsburgh, PA",26,538,en,Twitter for iPhone
11/21/2020 22:47,1.33028E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,"RT @Pitt_FB: Halftime at Heinz Field

Panthers 23, Hokies 14

#H2P • #BeatVT https://t.co/yhScah8IOZ",,18,0,en,Twitter Web App
11/21/2020 21:56,1.33027E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,"RT @Pitt_FB: Strong start for the Panthers ??

#H2P • #BeatVT https://t.co/Y0oWhhzYFT",,7,0,en,Twitter for iPhone
11/21/2020 20:05,1.33024E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,"RT @Pitt_ATHLETICS: Things to remember before arrival and while at @heinzfield for today's game

More: https://t.co/sYCbtTSWoM

#H2P https:…",,2,0,en,Twitter Web App
11/21/2020 19:52,1.33024E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,?? https://t.co/jtskQrRnRw,,3,38,und,Twitter Web App
11/21/2020 19:35,1.33023E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,The gates are now open @Pitt_FB fans! https://t.co/7sXKD7ZXKO,,2,26,en,TweetDeck
11/21/2020 18:59,1.33022E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,"RT @Pitt_FB: Win for the seniors.

#H2P • #BeatVT https://t.co/V1s6ZhPBBY",,13,0,en,Twitter Web App
11/21/2020 18:42,1.33022E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,?? Parking lots open at 2pm! https://t.co/GmH5uAFMzv,"Pittsburgh, PA",1,6,en,Twitter for iPhone
11/21/2020 16:52,1.33019E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,"?? REMINDER ??

Masks are MANDATORY at all times when on the stadium campus. Masks can only be removed while eating or drinking inside the seating area. https://t.co/3ZUvUvLweQ",,2,13,en,Twitter Web App
11/20/2020 19:50,1.32987E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,"For other cheap parking options, you can always try downtown for less than $10 and ride the Light Rail for free to the last stop at Heinz Field.

NOTE: The Gateway Clipper will not shuttle patrons from Station Square to Heinz Field this game.

More ??
https://t.co/bCuzWC8HfA",,1,2,en,Twitter Web App
11/20/2020 18:37,1.32986E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,RT @SteelersShop: Stop by and check out the NEW @steelers Pro Shop location at @heinzfield! Get all your Black &amp; Gold apparel directly from…,,21,0,en,Twitter for iPhone
11/20/2020 16:30,1.32982E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,"Are you ready for @Pitt_FB Game Day?!?!

Cash Parking is available for $20 dollars in the Gold 1, Gold 2, Gold 4, and Red 7 Lots on Saturday. 

Lots open at 2pm. 

Pre-purchase ?? https://t.co/UlQwEImZs4 https://t.co/mhVdSJsK8E",,3,29,en,TweetDeck
11/20/2020 15:58,1.32982E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,RT @Pitt_FB: Happy 80th Birthday today to the legendary Bill Hillgrove! ?? #H2P https://t.co/QhqakAlAQm,,80,0,en,TweetDeck
11/19/2020 16:43,1.32947E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,"RT @steelers: This graphic continues to be wordy ??

Our defense continues to be really good ?? https://t.co/EJC3KkK8ti",,553,0,en,Twitter for iPhone
11/18/2020 20:00,1.32915E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,?? https://t.co/PoZewEj1CA,"Pittsburgh, PA",4,56,und,Twitter for iPhone
11/18/2020 17:05,1.32911E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,"RT @Pitt_FB: ?? 11.5 TFL, 5.5 Sacks, 2 FF, 1 FR

Rashad Weaver has been added to the Chuck Bednarik Award watch list ??

#H2P https://t.co/qP…",,31,0,en,Twitter Web App
11/18/2020 13:57,1.32906E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,"RT @steelers: A great start to #BensDay ??

@_BigBen7 has been named Week 10's AFC Offensive Player of the Week!

MORE: https://t.co/85lvFWA…",,929,0,en,Twitter for iPhone
11/17/2020 17:33,1.32875E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,"RT @Pitt_FB: Jordan Addison recently joined an elite group of Pitt freshmen to tally 50+ receptions in their first season.

The future is b…",,58,0,en,Twitter for iPhone
11/17/2020 14:16,1.3287E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,RT @steelers: RT to wish @minkfitz_21 a #HappyBirthday! ?? https://t.co/weLL27QLyA,,2230,0,en,Twitter Web App
11/16/2020 17:27,1.32839E+18,Heinz Field,heinzfield,"Home of the Pittsburgh @steelers and University of @pitt_fb.  #HereWeGo #H2P

Visit https://t.co/ZjLy3EkZAk to book your event, take a tour or buy tickets.",58367,6230,HAIL ?? https://t.co/n0WEdBWnII,"Pittsburgh, PA",2,7,en,Twitter for iPhone
10/12/2021 13:37,1.44792E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,RT @CMUEngineering: Happy Ada Lovelace day! Ada Lovelace is often called “the first computer programmer” for her work on Charles Babbage’s…,,19,0,en,TweetDeck
10/12/2021 13:12,1.44791E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,"RT @CMUProvost: My October office hours are on 10/20 from 9:00-10:30am.

I invite you to use this time to tell me what’s on your mind, and…",,2,0,en,TweetDeck
10/12/2021 11:41,1.44789E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,". @cmuhcii researchers have found that effective active learning methods use not only hands-on and minds-on approaches, but also ??-on, providing increased emotional and social support. https://t.co/Mxyr3OAujs via @SCSatCMU https://t.co/vnAWMHuQtH",,5,19,en,Sprout Social
10/11/2021 22:54,1.4477E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,Our researchers have developed a new microscopy technique that maps material microstructure in 3 dimensions; results demonstrate that the conventional method for predicting materials’ properties under high temperature is ineffective. https://t.co/0rFHfCUeWj via @CMUEngineering https://t.co/3XF2Jmm1Y7,,0,7,en,Sprout Social
10/11/2021 13:40,1.44756E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,"We celebrate and honor the culture, history and contributions of Native American people. #IndigenousPeoplesDay",,4,28,en,Sprout Social
10/11/2021 11:17,1.44752E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,"Congrats, Allen Robinson ?? 

He's the next director of @cmu_africa and will serve as serve as the @CMUEngineering's associate dean for International Programs in Africa. https://t.co/8sxVV4ZGcH #TartanProud https://t.co/u1Ym6ynBDc",,6,57,en,Sprout Social
10/10/2021 13:38,1.44719E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,"It's OK to not be OK.
Mental health is health.
Take care of your friends.
Take care of yourself.
#WorldMentalHealthDay",,28,150,en,Sprout Social
